Quotation Expecting Day,Customer Name,Part Number,Product Name,Product Category,Quantity
2025-07-04,Teaching Hospital - Kurunagala,66318,ISE REFERENCE- 4 X 1000 ML,BIOCHEMISTRY,6.0
2025-07-04,Teaching Hospital - Kurunagala,OSR0001,WASH SOLUTION- 6 X 2 L,BIOCHEMISTRY,8.0
2025-07-04,Teaching Hospital - Kurunagala,66039,CLEANING SOLUTION- 6 X 500 ML,BIOCHEMISTRY,1.0
2025-07-04,Teaching Hospital - Kurunagala,OSR6198,URIC ACID REAGENT- 4 X 30 ML & 4 X 12.5 ML,BIOCHEMISTRY,1.0
2025-07-04,Teaching Hospital - Kurunagala,OSR6234,UREA- R1 4 X 53 ML- R2 4 X 53 ML,BIOCHEMISTRY,2.0
2025-07-04,Teaching Hospital - Kurunagala,OSR61118,TRIG (TRIGLYCERIDES) REAGENT,BIOCHEMISTRY,4.0
2025-07-04,Teaching Hospital - Kurunagala,OSR6132,TP (TOTAL PROTEIN) REAGENT- 4 X 25 ML & 4 X 25 ML,BIOCHEMISTRY,4.0
2025-07-04,Teaching Hospital - Kurunagala,OSR6211,DIRECT BILIRUBIN- R1 4X20 ML- R2 4X20 ML,BIOCHEMISTRY,4.0
2025-07-04,Teaching Hospital - Kurunagala,OSR6112,TBIL (TOTAL BILIRUBIN) REAGENT,BIOCHEMISTRY,6.0
2025-07-04,Teaching Hospital - Kurunagala,OSR6122,INORGANIC PHOSPHOROUS- R1 4X15 ML- R2 4X15 ML,BIOCHEMISTRY,3.0
2025-07-04,Teaching Hospital - Kurunagala,OSR6128,LDH- R1 4 X 40 ML- R2 4 X 20 ML,BIOCHEMISTRY,2.0
2025-07-04,Teaching Hospital - Kurunagala,OSR6189,MAGNESIUM- R1 4 X 40 ML,BIOCHEMISTRY,3.0
2025-06-26,Teaching Hospital - Anuradhapura,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,10.0
2025-06-26,Teaching Hospital - Anuradhapura,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,10.0
2025-07-04,Teaching Hospital - Kurunagala,33880,FREE T4- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,7.0
2025-07-04,Teaching Hospital - Kurunagala,81910,SYSTEM CHECK SOLUTION,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33565,TESTOSTERONE CALIBRATORS (S0-S5)- 1 SET,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33535,PROLACTIN CALIBRATORS (S0-S5) 1 SET,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,81906,SUBSTRATE- ACCESS®- 4 BOTTLES- 130 ML/BOTTLE,IMMUNOLOGY,15.0
2025-07-04,Teaching Hospital - Kurunagala,33560,TESTOSTERONE- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,2.0
2025-07-04,Teaching Hospital - Kurunagala,33605,CORTISOL CALIBRATORS,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,A13422,FREE T3- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,2.0
2025-07-04,Teaching Hospital - Kurunagala,33020,FERRITIN- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,15.0
2025-07-04,Teaching Hospital - Kurunagala,A16792,WASH BUFFER II- ACCESS®- 4 BOTTLES- 1.9 L/BOTTLE,IMMUNOLOGY,40.0
2025-07-04,Teaching Hospital - Kurunagala,A13430,FREE T3 CALIBRATORS (S0-S5)- ACCESS®- 1 SET,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,B63285,ACCESS TSH (3RD IS) CALIBRATORS,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33510,HLH- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,2.0
2025-07-04,Teaching Hospital - Kurunagala,33520,HFSH- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,2.0
2025-07-04,Teaching Hospital - Kurunagala,33530,PROLACTIN- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,2.0
2025-07-04,Teaching Hospital - Kurunagala,B63284,ACCESS TSH (3RD IS) 2x100 DET,IMMUNOLOGY,20.0
2025-07-04,Teaching Hospital - Kurunagala,A85264,TOTAL BETA-HCG- ACCESS®- 2 X 50 TESTS(33500),IMMUNOLOGY,4.0
2025-07-04,Teaching Hospital - Kurunagala,33600,CORTISOL- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,3.0
2025-07-04,Teaching Hospital - Kurunagala,81901,REACTION/ALIQUOT VESSEL CARTRIDGES-1 BOX,IMMUNOLOGY,15.0
2025-07-04,Teaching Hospital - Kurunagala,81904,WASTE BAGS- ACCESS®- 1 BOX- 20 BAGS/BOX,IMMUNOLOGY,5.0
2025-07-04,Teaching Hospital - Kurunagala,33025,FERRITIN CALIBRATORS (S0-S5)- 1 SET,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33515,HLH CALIBRATORS (S0-S5)- 1 SET,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33525,HFSH CALIBRATORS (S0-S5)- 1 SET,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,B11754,TOTAL BETA- HCG CALIBRATORS S0-S5,IMMUNOLOGY,1.0
2025-07-04,Teaching Hospital - Kurunagala,33885,FREE T4 CALIBRATORS (S0-S5)- 1 SET,IMMUNOLOGY,1.0
2025-07-01,Lady Ridgeway Hospital,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,1.0
2025-07-01,Lady Ridgeway Hospital,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,1.0
2025-06-30,National Hospital of Sri Lanka,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,1.0
2025-06-30,National Hospital of Sri Lanka,26307589,GEM 3/3.5K BG/ISE/GL075 TEST IQM PAK,BLOODGAS & ELECTROLYTE,2.0
2025-07-02,Teaching Hospital Colombo South,OSR6279,CK-NAC,BIOCHEMISTRY,2.0
2025-07-02,Teaching Hospital Colombo South,OSR6186,IRON- R1 4 X 15 ML- R2 4 X 15 ML,BIOCHEMISTRY,2.0
2025-07-02,Teaching Hospital Colombo South,OSR6178,CREATININE- R1 4 X 51 ML- R2 4 X 51 ML,BIOCHEMISTRY,22.0
2025-07-02,Teaching Hospital Colombo South,OSR6107,ALT (ALANINE AMINOTRANSFERASE) IFCC REAGENT,BIOCHEMISTRY,12.0
2025-07-02,Teaching Hospital Colombo South,OSR6109,AST (ASPARTATE AMINOTRANSFERASE) REAGENT R1 4X25ML/R2 4X25ML,BIOCHEMISTRY,12.0
2025-07-02,Teaching Hospital Colombo South,OSR6212,TBIL (TOTAL BILIRUBIN) REA- 4 X 40 ML & 4 X 40 ML,BIOCHEMISTRY,4.0
2025-07-02,Teaching Hospital Colombo South,OSR6106,AMYLASE REAGENT- 4 X 40 ML,BIOCHEMISTRY,2.0
2025-07-02,Teaching Hospital Colombo South,OSR6211,DIRECT BILIRUBIN- R1 4X20 ML- R2 4X20 ML,BIOCHEMISTRY,9.0
2025-07-02,Teaching Hospital Colombo South,OSR6120,GGT,BIOCHEMISTRY,3.0
2025-07-02,Teaching Hospital Colombo South,OSR6132,TP (TOTAL PROTEIN) REAGENT- 4 X 25 ML & 4 X 25 ML,BIOCHEMISTRY,2.0
2025-07-02,Teaching Hospital Colombo South,OSR6202,ALB(ALBUMIN)REAGENT 4X54ML,BIOCHEMISTRY,3.0
2025-07-02,Teaching Hospital Colombo South,OSR61117,CALCIUM ARSENAZO- R1 4 X 29 ML,BIOCHEMISTRY,3.0
2025-07-02,Teaching Hospital Colombo South,OSR6189,MAGNESIUM- R1 4 X 40 ML,BIOCHEMISTRY,4.0
2025-07-02,Teaching Hospital Colombo South,OSR6216,CHOLESTEROL 4X45 ML R1,BIOCHEMISTRY,2.0
2025-07-02,Teaching Hospital Colombo South,OSR6287,HDL-CHOLESTEROL R14X51.3 R2 4X17.1 ML,BIOCHEMISTRY,2.0
2025-07-02,Teaching Hospital Colombo South,OSR6104,ALP (ALKALINE PHOSPHATASE) REAGENT,BIOCHEMISTRY,2.0
2025-07-02,Teaching Hospital Colombo South,OSR61118,TRIG (TRIGLYCERIDES) REAGENT,BIOCHEMISTRY,2.0
2025-07-02,Teaching Hospital Colombo South,OSR6122,INORGANIC PHOSPHOROUS- R1 4X15 ML- R2 4X15 ML,BIOCHEMISTRY,3.0
2025-07-02,Teaching Hospital Colombo South,MU919600,CL ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,2.0
2025-07-02,Teaching Hospital Colombo South,MU919500,K ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,2.0
2025-07-02,Teaching Hospital Colombo South,OSR6221,GLUCOSE- R1 4 X 53 ML- R2 4 X 27 ML,BIOCHEMISTRY,14.0
2025-07-02,Teaching Hospital Colombo South,OSR6234,UREA- R1 4 X 53 ML- R2 4 X 53 ML,BIOCHEMISTRY,12.0
2025-07-02,Teaching Hospital Colombo South,OSR61205,UIBC,BIOCHEMISTRY,2.0
2025-07-02,Teaching Hospital Colombo South,OSR6198,URIC ACID REAGENT- 4 X 30 ML & 4 X 12.5 ML,BIOCHEMISTRY,3.0
2025-07-02,Teaching Hospital Colombo South,OSR6147,CRP- R1 4 X 14 ML- R2 4 X 6 ML,BIOCHEMISTRY,35.0
2025-07-02,Teaching Hospital Colombo South,66300,SYSTEM CALIBRATOR- 20 X 5 ML,BIOCHEMISTRY,1.0
2025-07-02,Teaching Hospital Colombo South,MU919700,REFERENCE ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-07-02,Teaching Hospital Colombo South,MU919400,NA ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,2.0
2025-07-02,Teaching Hospital Colombo South,66318,ISE REFERENCE- 4 X 1000 ML,BIOCHEMISTRY,1.0
2025-07-02,Teaching Hospital Colombo South,66319,ISE MID STANDARD- 4 X 2000 ML,BIOCHEMISTRY,8.0
2025-07-02,Teaching Hospital Colombo South,66320,ISE BUFFER- 4 X 2000 ML,BIOCHEMISTRY,6.0
2025-07-02,Teaching Hospital Colombo South,OSR6170,URINARY/CSF PROTEIN- R1 4X19 ML- CALIBRATOR 1X3 ML,BIOCHEMISTRY,10.0
2025-07-02,Teaching Hospital Colombo South,B64606,URINE CALIBRATOR,BIOCHEMISTRY,1.0
2025-07-02,Teaching Hospital Colombo South,ODC0003,CONTROL SERUM 1- 20 X 5 ML,BIOCHEMISTRY,1.0
2025-07-02,Teaching Hospital Colombo South,ODC0004,CONTROL SERUM 2- 20 X 5 ML,BIOCHEMISTRY,1.0
2025-07-02,Teaching Hospital Colombo South,ODC0015,ITA CONTROL SERUM 2- 6 X 2 ML,BIOCHEMISTRY,3.0
2025-07-02,Teaching Hospital Colombo South,OSR6126,LDH,BIOCHEMISTRY,2.0
2025-07-02,Teaching Hospital Colombo South,ODC0016,ITA CONTROL SERUM 3- 6 X 2 ML,BIOCHEMISTRY,3.0
2025-06-17,Provincial General Hospital - Rathnapura,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,12.0
2025-06-30,District General Hospital - Nawalapitiya,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,12.0
2025-06-30,District General Hospital - Nawalapitiya,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,6.0
2025-07-09,Leesones Hospital - Ragama,OSR0001,WASH SOLUTION- 6 X 2 L,BIOCHEMISTRY,2.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR60117,CALCIUM ARSENAZO- R1 4 X 15 ML,BIOCHEMISTRY,2.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6179,CK (NAC)- R1-1 4X22 ML- R1-2 4X4 ML- R2 4X6 ML,BIOCHEMISTRY,2.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6020,GGT- R1 4 X 18 ML- R2 4 X 18 ML,BIOCHEMISTRY,2.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6187,HDL-CHOLESTEROL- R1 4X27 ML- R2 4X9 ML,BIOCHEMISTRY,2.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6216,CHOLESTEROL 4X45 ML R1,BIOCHEMISTRY,2.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR0001,WASH SOLUTION- 6 X 2 L,BIOCHEMISTRY,2.0
2025-07-08,Provincial General Hospital - Rathnapura,66319,ISE MID STANDARD- 4 X 2000 ML,BIOCHEMISTRY,5.0
2025-07-08,Provincial General Hospital - Rathnapura,66320,ISE BUFFER- 4 X 2000 ML,BIOCHEMISTRY,3.0
2025-07-08,Provincial General Hospital - Rathnapura,66300,SYSTEM CALIBRATOR- 20 X 5 ML,BIOCHEMISTRY,1.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6178,CREATININE- R1 4 X 51 ML- R2 4 X 51 ML,BIOCHEMISTRY,15.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6106,AMYLASE REAGENT- 4 X 40 ML,BIOCHEMISTRY,2.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6221,GLUCOSE- R1 4 X 53 ML- R2 4 X 27 ML,BIOCHEMISTRY,2.0
2025-07-08,Provincial General Hospital - Rathnapura,66313,ISE NA+/K+ SELECTIVITY CHECK- 2 X 25 ML,BIOCHEMISTRY,1.0
2025-07-08,Provincial General Hospital - Rathnapura,66318,ISE REFERENCE- 4 X 1000 ML,BIOCHEMISTRY,3.0
2025-07-08,Provincial General Hospital - Rathnapura,ODC0004,CONTROL SERUM 2- 20 X 5 ML,BIOCHEMISTRY,1.0
2025-07-08,Provincial General Hospital - Rathnapura,ODC0003,CONTROL SERUM 1- 20 X 5 ML,BIOCHEMISTRY,1.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6132,TP (TOTAL PROTEIN) REAGENT- 4 X 25 ML & 4 X 25 ML,BIOCHEMISTRY,2.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6128,LDH- R1 4 X 40 ML- R2 4 X 20 ML,BIOCHEMISTRY,1.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6122,INORGANIC PHOSPHOROUS- R1 4X15 ML- R2 4X15 ML,BIOCHEMISTRY,2.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6109,AST (ASPARTATE AMINOTRANSFERASE) REAGENT R1 4X25ML/R2 4X25ML,BIOCHEMISTRY,8.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6134,UREA- R1 4 X 25 ML- R2 4 X 25 ML,BIOCHEMISTRY,4.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6104,ALP (ALKALINE PHOSPHATASE) REAGENT,BIOCHEMISTRY,3.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6102,ALB (ALBUMIN) REAGENT- 4 X 29 ML,BIOCHEMISTRY,2.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6189,MAGNESIUM- R1 4 X 40 ML,BIOCHEMISTRY,4.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6147,CRP- R1 4 X 14 ML- R2 4 X 6 ML,BIOCHEMISTRY,35.0
2025-07-08,Provincial General Hospital - Rathnapura,ODC0016,ITA CONTROL SERUM 3- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6211,DIRECT BILIRUBIN- R1 4X20 ML- R2 4X20 ML,BIOCHEMISTRY,2.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6107,ALT (ALANINE AMINOTRANSFERASE) IFCC REAGENT,BIOCHEMISTRY,12.0
2025-07-08,Provincial General Hospital - Rathnapura,ODR3021,SERUM PROTEIN MULTI CALIBRATOR (LEVEL 1-6) 1X2 ML,BIOCHEMISTRY,1.0
2025-07-08,Provincial General Hospital - Rathnapura,OSR6212,TBIL (TOTAL BILIRUBIN) REA- 4 X 40 ML & 4 X 40 ML,BIOCHEMISTRY,2.0
2025-07-14,Lady Ridgeway Hospital,20002400,EMULSION WASH-R ACL 9000-1L,COAGULATION,30.0
2025-07-14,Lady Ridgeway Hospital,29400100,"CUVETTES (2400 CUVETTES-600 STRIPS,4CUVETTES/STRIP)",COAGULATION,10.0
2025-07-14,R.D.H.S - Mullaitivu,MU919500,K ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-07-14,R.D.H.S - Mullaitivu,MU919700,REFERENCE ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-07-14,R.D.H.S - Mullaitivu,MU919400,NA ELECTRODE AU480 ANALYZER,BIOCHEMISTRY,1.0
2025-07-11,Base Hospital - Dambulla,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,1.0
2025-07-18,Base Hospital - Dambulla,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,2.0
2025-07-16,Teaching Hospital - Karapitiya,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,20.0
2025-07-17,New District General Hospital - Kaburugamuwa,8217000,HEPARIN CAPILLARIES (REF 105107) 2X100MM-100 PCS,BLOODGAS & ELECTROLYTE,2.0
2025-07-17,New District General Hospital - Kaburugamuwa,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,6.0
2025-07-17,New District General Hospital - Kaburugamuwa,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,6.0
2025-07-16,Medical Research Institute ( MRI ),00020301100,FIBRINOGEN-CLAUSS KIT HEMOSIL 10X2ML,COAGULATION,2.0
2025-07-16,Medical Research Institute ( MRI ),00020003110,NORMAL CONTROL ASSAYED 10X1ML,COAGULATION,2.0
2025-07-16,Medical Research Institute ( MRI ),20003210,CONTROL ASSAYED LOW ABNORMAL HEMOSIL,COAGULATION,1.0
2025-07-16,Medical Research Institute ( MRI ),20008610,CONTROL D-DIMER 2 LEVELS,COAGULATION,1.0
2025-07-16,Medical Research Institute ( MRI ),20008500,D-DIMER KIT 100-115 TEST,COAGULATION,1.0
2025-07-18,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6189,MAGNESIUM- R1 4 X 40 ML,BIOCHEMISTRY,1.0
2025-07-18,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6020,GGT- R1 4 X 18 ML- R2 4 X 18 ML,BIOCHEMISTRY,1.0
2025-07-18,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6216,CHOLESTEROL 4X45 ML R1,BIOCHEMISTRY,1.0
2025-07-18,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6234,UREA- R1 4 X 53 ML- R2 4 X 53 ML,BIOCHEMISTRY,1.0
2025-07-18,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6221,GLUCOSE- R1 4 X 53 ML- R2 4 X 27 ML,BIOCHEMISTRY,1.0
2025-07-18,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6178,CREATININE- R1 4 X 51 ML- R2 4 X 51 ML,BIOCHEMISTRY,1.0
2025-07-24,Teaching Hospital - Anuradhapura,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,2.0
2025-07-24,Teaching Hospital - Anuradhapura,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,10.0
2025-07-21,Base Hospital - Mahiyanganaya,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,6.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,81911,CONTRAD 70- 1.0 L,IMMUNOLOGY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,A63493,FP FLOW CHECK PRO IVD 3X10 ML KIT,FLOWCYTOMETRY,2.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,8546859,ISOFLOW SHEATH FLUID( 1X 10 L ),FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,C15623,"ANTI-KAPPA-FITC (GOAT POLYCLONAL), 2ML ASR",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,C15189,"ANTI-LAMBDA-PE (GOAT POLYCLONAL), 2ML ASR",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B92472,"CD200-PC7, 50T IVD CE",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,A93689,"CD23-PACIFIC BLUE, 0.5ML ASR",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B21445,"CD79B-PC5.5, 0.5ML ASR",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,A32535,"CD123-PE, 2ML ASR",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,A07791,FMC7-FITC 100T CE,FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B06204,"CD103-APC, 0.5ML ASR",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B92400,"CD10-APC, 100T IVD CE",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B36298,"CD15-FITC, 100 TESTS, IVD CE",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B96754,"CD117-PC5.5, 50 TESTS IVD CE",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B49191,"CD5-PC5.5, 50 TESTS, CE-IVD",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,A21691,CD34-PC7 100T IVD CE,FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,A21692,CD56-PC7 100T CE,FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B06498,"CD22-PACIFIC BLUE, 0.5ML ASR",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,IM2471,"CD33-APC, 100T IVD CE",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B49210,"CD2-APC, 100 TESTS, IVD CE",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B36294,"CD45-KROME ORANGE, 100 TESTS, IVD CE",FLOWCYTOMETRY,4.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B36291,"ANTI-HLA-DR-PACIFIC BLUE, 50 TESTS, IVD CE",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,8546859,ISOFLOW SHEATH FLUID( 1X 10 L ),FLOWCYTOMETRY,10.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,A11895,OPTI LYSE C200TESTS CE,FLOWCYTOMETRY,2.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,A07803,INTRAPREP PERMEABILIZATION REAGENT 150T CE,FLOWCYTOMETRY,2.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,2523749,FLOWCYTOMETRY TUBES (250 PER PCKTS ),FLOWCYTOMETRY,4.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B22804,VERSACOMP ANTIBODY CAPTURE BEAD KIT,FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,IM3524,PMAB TDT (POOL)FITC50T,FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B25330,"CD1A-FITC, 1ML, ASR",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B10824,"CD4-APC-ALEXA FLUOR 700, 0.5ML ASR",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,A07762,CD13-RPE100T CE,FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B49200,"CD38-APC-ALEXA FLOUR 750, 50 TESTS, IVD CE",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,A54822,CD1 LB-PC7-1ML ASR,FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B16892,"CD7-APC-ALEXA FLUOR 750, 0.5ML ASR",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B96769,"CD64-APC-ALEXA FLUOR 750, 50 TESTS IVD CE",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,A07748,CD3 ECD,FLOWCYTOMETRY,2.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,A07770,CD19-ECD 100T IVD CE,FLOWCYTOMETRY,2.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,C48093,"FLOW CLEAN IVD, 500ML - EU",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B92391,"CD14-ECD, 100T CE",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,A63493,FP FLOW CHECK PRO IVD 3X10 ML KIT,FLOWCYTOMETRY,2.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B49182,"CD8-PACIFIC BLUE, 50 TESTS, IVD CE",FLOWCYTOMETRY,1.0
2025-07-24,Lanka Hospitals Diagnostics (Pvt) Ltd,B23132,"ANTI-MYELOPEROXYDASE-PC5.5, 0.5ML ASR",FLOWCYTOMETRY,1.0
2025-07-28,Teaching Hospital - Kurunagala,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,5.0
2025-07-28,Teaching Hospital - Kurunagala,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,2.0
2025-07-28,Teaching Hospital - Anuradhapura,B92391,"CD14-ECD, 100T CE",FLOWCYTOMETRY,1.0
2025-07-28,Teaching Hospital - Anuradhapura,B92472,"CD200-PC7, 50T IVD CE",FLOWCYTOMETRY,1.0
2025-07-28,Teaching Hospital - Anuradhapura,B49210,"CD2-APC, 100 TESTS, IVD CE",FLOWCYTOMETRY,2.0
2025-07-28,Teaching Hospital - Anuradhapura,B49182,"CD8-PACIFIC BLUE, 50 TESTS, IVD CE",FLOWCYTOMETRY,2.0
2025-07-28,Teaching Hospital - Anuradhapura,B16892,"CD7-APC-ALEXA FLUOR 750, 0.5ML ASR",FLOWCYTOMETRY,2.0
2025-07-28,Teaching Hospital - Anuradhapura,B10824,"CD4-APC-ALEXA FLUOR 700, 0.5ML ASR",FLOWCYTOMETRY,2.0
2025-07-28,Teaching Hospital - Anuradhapura,B49200,"CD38-APC-ALEXA FLOUR 750, 50 TESTS, IVD CE",FLOWCYTOMETRY,1.0
2025-07-28,Teaching Hospital - Anuradhapura,B49191,"CD5-PC5.5, 50 TESTS, CE-IVD",FLOWCYTOMETRY,1.0
2025-07-28,Teaching Hospital - Anuradhapura,A11895,OPTI LYSE C200TESTS CE,FLOWCYTOMETRY,2.0
2025-07-28,Teaching Hospital - Anuradhapura,A63493,FP FLOW CHECK PRO IVD 3X10 ML KIT,FLOWCYTOMETRY,1.0
